crop_group,crop,category,data_year,season,extent_ha,production_t,avg_yield_t_ha,dry_rainfall_mm_total,dry_pet_mm_total,dry_max_temp_c_avg,dry_min_temp_c_avg,dry_rh_morning_pct_avg,dry_rh_evening_pct_avg,dry_bsh_per_day_avg,dry_wind_speed_kmh_avg,intermediate_rainfall_mm_total,intermediate_pet_mm_total,intermediate_max_temp_c_avg,intermediate_min_temp_c_avg,intermediate_rh_morning_pct_avg,intermediate_rh_evening_pct_avg,intermediate_bsh_per_day_avg,intermediate_wind_speed_kmh_avg,wet_rainfall_mm_total,wet_pet_mm_total,wet_max_temp_c_avg,wet_min_temp_c_avg,wet_rh_morning_pct_avg,wet_rh_evening_pct_avg,wet_bsh_per_day_avg,wet_wind_speed_kmh_avg,source_report
ofc,Red onion,Other Field Crops,2020,Yala,2207.0,31662.0,14.34,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Red onion,Other Field Crops,2021,Annual,4051.0,53784.0,13.28,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Red onion,Other Field Crops,2021,Maha,2165.0,30828.0,14.24,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Red onion,Other Field Crops,2021,Yala,1886.0,22955.0,12.17,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Red onion,Other Field Crops,2022,Annual,4000.0,49468.0,12.37,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Red onion,Other Field Crops,2022,Maha,2230.0,29903.0,13.41,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Red onion,Other Field Crops,2022,Yala,1770.0,19565.0,11.05,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Red onion,Root & Tubers,2023,Annual,3865.0,49351.0,12.77,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Red onion,Other Field Crops,2023,Maha,1884.0,26673.0,14.16,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Red onion,Other Field Crops,2023,Yala,1981.0,22678.0,11.45,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Red onion,Root & Tubers,2024,Annual,3532.0,44511.0,12.6,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Red onion,Root & Tubers,2024,Maha,1711.0,24762.0,14.47,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Red onion,Root & Tubers,2024,Yala,1821.0,19749.0,10.84,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Sorghum,Other Field Crops,2016,Annual,78.0,161.0,2.06,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Sorghum,Other Field Crops,2016,Maha,51.0,96.0,1.882,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Sorghum,Other Field Crops,2016,Yala,27.0,65.0,2.407,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Sorghum,Other Field Crops,2017,Annual,303.0,1300.0,4.29,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Sorghum,Other Field Crops,2017,Maha,272.0,1229.0,4.52,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Sorghum,Other Field Crops,2017,Yala,31.0,71.0,2.29,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Sorghum,Other Field Crops,2018,Annual,85.0,169.0,1.98,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Sorghum,Other Field Crops,2018,Maha,47.0,94.0,2.0,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Sorghum,Other Field Crops,2018,Yala,38.0,75.0,1.95,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Sorghum,Other Field Crops,2019,Annual,100.0,116.0,1.16,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Sorghum,Other Field Crops,2019,Maha,65.0,85.0,1.31,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Sorghum,Other Field Crops,2019,Yala,35.0,51.0,0.89,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Sorghum,Other Field Crops,2020,Annual,200.0,335.0,1.67,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Sorghum,Other Field Crops,2020,Maha,96.0,163.0,1.7,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Sorghum,Other Field Crops,2020,Yala,104.0,172.0,1.65,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Sorghum,Other Field Crops,2021,Annual,176.0,321.0,1.82,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Sorghum,Other Field Crops,2021,Maha,118.0,195.0,1.65,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Sorghum,Other Field Crops,2021,Yala,58.0,125.0,2.15,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Sorghum,Other Field Crops,2022,Annual,66.0,80.0,1.22,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Sorghum,Other Field Crops,2022,Maha,34.0,27.0,0.8,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Sorghum,Other Field Crops,2022,Yala,31.0,53.0,1.69,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Sorghum,Other Field Crops,2023,Annual,91.0,227.0,2.49,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Sorghum,Other Field Crops,2023,Maha,67.0,187.0,2.78,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Sorghum,Other Field Crops,2023,Yala,24.0,40.0,1.68,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Sorghum,Other Field Crops,2024,Annual,83.0,160.0,1.93,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Sorghum,Other Field Crops,2024,Maha,59.0,121.0,2.07,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Sorghum,Other Field Crops,2024,Yala,24.0,38.0,1.59,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Soya bean,Other Field Crops,2016,Annual,6301.0,7946.0,1.26,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Soya bean,Other Field Crops,2016,Maha,207.0,432.0,2.087,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Soya bean,Other Field Crops,2016,Yala,6094.0,7514.0,1.233,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Soya bean,Other Field Crops,2017,Annual,8316.0,14363.0,1.73,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Soya bean,Other Field Crops,2017,Maha,3095.0,5207.0,1.68,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Soya bean,Other Field Crops,2017,Yala,5221.0,9156.0,1.75,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Soya bean,Other Field Crops,2018,Annual,1510.0,2500.0,1.66,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Soya bean,Other Field Crops,2018,Maha,720.0,1196.0,1.66,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Soya bean,Other Field Crops,2018,Yala,791.0,1304.0,1.65,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Soya bean,Other Field Crops,2019,Annual,914.0,2197.0,2.4,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Soya bean,Other Field Crops,2019,Maha,191.0,304.0,1.59,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Soya bean,Other Field Crops,2019,Yala,723.0,1893.0,2.62,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Soya bean,Other Field Crops,2020,Annual,3538.0,7879.0,2.23,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Soya bean,Other Field Crops,2020,Maha,88.0,130.0,1.48,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Soya bean,Other Field Crops,2020,Yala,3450.0,7749.0,2.25,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Soya bean,Other Field Crops,2021,Annual,1915.0,3794.0,1.98,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Soya bean,Other Field Crops,2021,Maha,80.0,1234.0,15.43,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Soya bean,Other Field Crops,2021,Yala,1835.0,3670.0,2.0,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Soya bean,Other Field Crops,2022,Annual,1931.0,3842.0,1.99,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Soya bean,Other Field Crops,2022,Maha,211.0,341.0,1.62,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Soya bean,Other Field Crops,2022,Yala,1720.0,3501.0,2.04,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Soya bean,Other Field Crops,2023,Annual,3986.0,7780.0,1.95,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Soya bean,Other Field Crops,2023,Maha,272.0,456.0,1.68,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Soya bean,Other Field Crops,2023,Yala,3714.0,7324.0,1.97,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Soya bean,Other Field Crops,2024,Annual,3215.0,6196.0,1.93,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Soya bean,Other Field Crops,2024,Maha,289.0,508.0,1.76,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Soya bean,Other Field Crops,2024,Yala,2927.0,5688.0,1.94,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
ofc,Sweet potato,Root & Tubers,2016,Annual,4487.0,44715.0,9.97,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
ofc,Sweet potato,Root & Tubers,2016,Maha,2413.0,22388.0,9.278,76.4,233.5,32.8,21.93,86.67,57.67,8.07,4.97,134.3,295.8,32.2,22.0,81.33,58.0,8.3,5.3,286.6,179.9,19.63,10.73,79.33,85.0,6.57,4.37,AgStat_2017
ofc,Sweet potato,Root & Tubers,2016,Yala,2074.0,22327.0,10.765,668.2,638.2,33.27,24.98,79.5,59.17,8.55,7.02,983.3,558.2,31.58,24.43,79.0,67.17,7.28,9.3,989.9,312.1,15.97,13.43,90.33,91.83,4.55,12.32,AgStat_2017
ofc,Sweet potato,Root & Tubers,2017,Annual,3786.0,40693.0,10.75,1507.0,1020.2,32.52,23.16,84.0,62.83,,,1689.0,1067.5,30.96,23.07,82.25,67.33,7.12,5.26,1930.3,708.9,20.12,12.33,80.92,85.08,4.88,8.24,AgStat2019
ofc,Sweet potato,Root & Tubers,2017,Maha,2077.0,22239.0,10.71,788.8,427.2,31.43,21.6,87.17,62.67,6.37,4.37,850.8,511.4,30.83,21.8,83.83,67.5,7.33,4.26,1652.3,340.6,19.9,11.8,77.5,85.17,4.62,5.23,Agstat2018
ofc,Sweet potato,Root & Tubers,2017,Yala,1709.0,18454.0,10.8,589.8,605.6,33.72,24.45,80.17,59.0,,,783.6,558.5,31.47,24.2,81.17,68.17,7.1,6.23,636.5,353.5,20.53,13.1,85.0,86.5,4.78,10.47,Agstat2018
ofc,Sweet potato,Root & Tubers,2018,Annual,4099.0,43323.0,10.57,1624.3,1039.0,31.88,22.97,83.17,65.08,6.9,,2106.9,1005.5,30.78,22.28,82.83,67.33,7.07,5.62,2409.4,624.9,19.46,12.54,81.36,86.73,3.69,9.13,AgStat__vol_17___2020
ofc,Sweet potato,Root & Tubers,2018,Maha,2585.0,26584.0,10.28,615.3,466.9,31.67,22.07,85.5,64.0,,,594.5,533.0,30.67,21.82,82.33,63.67,7.27,4.1,1122.1,344.5,19.52,12.13,79.83,85.0,4.62,6.48,AgStat2019
ofc,Sweet potato,Root & Tubers,2018,Yala,1514.0,16739.0,11.06,802.8,604.0,32.62,24.25,79.5,60.83,7.77,,1129.8,512.3,30.85,23.32,82.33,69.17,6.92,6.33,1358.3,282.8,19.38,13.18,86.4,89.6,3.35,12.68,AgStat2019
ofc,Sweet potato,Root & Tubers,2019,Annual,3254.0,35607.0,10.94,1819.8,1078.2,32.38,23.62,81.83,63.0,7.35,4.31,1678.1,298.6,30.76,22.4,82.08,67.92,7.42,4.92,1712.7,701.1,19.46,12.67,79.67,83.42,3.91,8.11,AgStat_2021
ofc,Sweet potato,Root & Tubers,2019,Maha,1698.0,18064.0,10.64,759.4,450.7,31.28,21.9,87.67,71.5,7.22,5.5,926.5,502.1,30.93,21.17,84.17,66.67,7.7,4.4,839.9,347.5,19.55,11.82,75.33,82.83,3.88,5.38,AgStat__vol_17___2020
ofc,Sweet potato,Root & Tubers,2019,Yala,1556.0,17543.0,11.27,622.0,612.7,33.32,24.87,78.17,58.17,7.78,4.36,604.5,,30.68,23.43,80.67,68.5,7.42,6.05,760.1,353.7,19.53,13.63,82.67,82.67,4.3,10.7,AgStat__vol_17___2020
ofc,Sweet potato,Root & Tubers,2020,Annual,4065.0,44580.0,10.97,1181.1,1045.9,32.18,23.55,82.75,62.58,7.39,4.09,809.0,,31.12,22.92,82.5,67.42,7.39,4.83,1516.8,670.5,19.68,12.7,80.33,83.25,4.31,8.42,AgStat_2022
ofc,Sweet potato,Root & Tubers,2020,Maha,2007.0,23354.0,11.64,1196.5,470.0,31.55,22.52,83.83,64.83,7.18,3.48,1180.1,,31.2,21.65,83.17,64.83,7.65,3.6,949.9,343.8,19.47,11.68,75.17,83.0,3.25,4.58,AgStat_2021
ofc,Sweet potato,Root & Tubers,2020,Yala,2058.0,21226.0,10.31,699.4,551.3,32.67,24.58,81.33,62.83,7.37,3.78,434.0,,31.12,23.82,82.5,72.33,6.77,5.43,837.7,314.4,19.48,13.58,85.67,85.17,4.55,10.73,AgStat_2021
ofc,Sweet potato,Root & Tubers,2021,Annual,4017.0,43415.0,10.81,1416.8,1007.0,31.82,23.49,84.75,66.83,7.13,5.24,2449.6,,30.58,22.67,82.75,69.67,6.92,4.65,2033.8,626.7,,12.72,83.42,87.67,3.93,8.99,AgStat_2023
ofc,Sweet potato,Root & Tubers,2021,Maha,2210.0,23905.0,10.82,590.1,443.8,30.98,22.47,87.67,70.83,6.55,4.88,471.1,,30.4,22.07,82.67,66.33,7.1,4.13,871.9,319.8,,12.1,78.83,86.0,3.73,7.0,AgStat_2022
ofc,Sweet potato,Root & Tubers,2021,Yala,1807.0,19510.0,10.8,451.6,590.1,32.78,24.62,80.5,61.5,7.93,6.12,1227.9,,30.73,23.52,82.33,72.5,7.07,5.22,927.3,321.5,,13.27,85.33,87.33,4.02,11.27,AgStat_2022
ofc,Sweet potato,Root and Tubers,2022,Annual,4109.0,45039.0,10.96,1436.3,959.5,31.7,23.1,85.58,64.75,7.03,5.17,2317.0,,30.52,22.3,83.33,68.75,6.6,4.92,1844.4,638.4,,12.52,87.33,88.92,3.98,9.32,AgStat_2024
ofc,Sweet potato,Root & Tubers,2022,Maha,2118.0,22884.0,10.81,1025.4,405.7,31.2,22.4,89.5,67.67,6.53,4.18,1039.8,,30.65,21.72,83.17,65.17,6.75,4.18,900.4,326.6,,12.07,83.83,85.17,4.67,6.37,AgStat_2023
ofc,Sweet potato,Root & Tubers,2022,Yala,1991.0,22155.0,11.13,677.1,551.6,32.32,24.23,81.5,62.5,7.7,6.32,1200.1,,30.58,23.3,82.83,71.83,6.75,6.22,1074.9,290.3,,13.2,87.67,90.0,3.57,12.35,AgStat_2023
ofc,Sweet potato,Root & Tubers,2023,Annual,4472.0,53559.0,11.98,1758.5,1040.2,32.23,23.45,84.75,65.17,6.94,5.4,2439.3,731.5,31.1,22.39,82.08,68.5,6.89,4.48,2396.4,647.7,20.13,13.15,89.33,90.75,4.29,7.99,AgStat_2025_ver_3_1
ofc,Sweet potato,Root and Tubers,2023,Maha,2561.0,31544.0,12.32,924.3,402.6,30.65,21.12,89.83,69.0,6.1,4.17,1274.6,,30.03,21.05,84.5,67.67,6.2,3.48,939.2,326.4,19.37,11.97,91.83,93.0,3.9,6.63,AgStat_2024
ofc,Sweet potato,Root and Tubers,2023,Yala,1910.0,22014.0,11.52,287.5,637.7,33.53,24.98,79.33,58.67,7.95,,905.6,532.3,31.6,23.3,80.0,68.5,7.32,5.65,720.8,364.2,20.43,13.62,88.5,89.17,4.93,10.22,AgStat_2024
ofc,Sweet potato,Root & Tubers,2024,Annual,4479.0,49825.0,11.12,1549.9,1008.8,32.21,23.91,85.17,64.42,6.9,,2111.4,868.9,31.43,22.56,81.42,66.08,7.09,4.09,2021.0,730.4,20.71,13.28,91.67,91.67,4.77,8.82,AgStat_2025_ver_3_1
ofc,Sweet potato,Root & Tubers,2024,Maha,2389.0,25249.0,10.57,1322.5,428.7,31.02,22.83,89.0,69.0,6.13,,1504.8,494.2,31.38,21.78,82.67,64.5,7.17,3.15,1857.4,328.8,20.62,12.8,92.0,93.83,4.53,5.68,AgStat_2025_ver_3_1
ofc,Sweet potato,Root & Tubers,2024,Yala,2090.0,24576.0,11.76,553.2,581.9,33.32,25.2,81.67,63.17,7.4,,974.5,495.3,31.62,23.52,81.17,70.0,6.72,4.95,813.0,345.9,20.87,13.97,91.0,91.0,4.13,11.67,AgStat_2025_ver_3_1
vegetables,Ash plantain,Up country,2016,Annual,7203.0,82226.0,11.42,1125.1,1088.1,32.73,23.59,82.83,60.33,7.88,5.84,1554.4,1099.7,31.56,23.34,81.08,66.5,7.39,6.12,2403.9,617.1,18.14,12.72,86.83,90.17,4.61,8.18,Agstat2018
